"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Mar 20 2010","2455275.999988426","290779201","147.42","1.91e-7","3.90e-8","-1.74","-","139.71","1e-8","0","bin198.log"
"Mar 23 2010","2455278.999988426","291038401","87.38","1.62e-7","3.70e-8","-1.74","-","139.72","1e-8","0","bin199.log"
"Mar 26 2010","2455281.999988426","291297601","60.42","1.17e-7","3.67e-8","-1.74","-","139.53","1e-8","0","bin200.log"
"Mar 29 2010","2455284.999988426","291556801","121.62","1.58e-7","3.50e-8","-1.74","-","139.16","1e-8","0","bin201.log"
"Apr 01 2010","2455287.999988426","291816001","106.2","1.47e-7","3.40e-8","-1.74","-","138.58","1e-8","0","bin202.log"
"Apr 04 2010","2455290.999988426","292075201","120.16","1.54e-7","3.50e-8","-1.74","-","137.81","1e-8","0","bin203.log"
"Apr 07 2010","2455293.999988426","292334401","89.05","1.43e-7","3.70e-8","-1.74","-","136.85","1e-8","0","bin204.log"
"Apr 10 2010","2455296.999988426","292593601","46.3","1.23e-7","3.55e-8","-1.74","-","135.70","1e-8","0","bin205.log"
"Apr 13 2010","2455299.999988426","292852801","65.23","1.21e-7","3.38e-8","-1.74","-","134.38","1e-8","0","bin206.log"
"Apr 16 2010","2455302.999988426","293112001","27.13","8.36e-8","3.22e-8","-1.74","-","132.88","1e-8","0","bin207.log"
"Apr 19 2010","2455305.999988426","293371201","83.26","1.52e-7","3.70e-8","-1.74","-","131.23","1e-8","0","bin208.log"
"Apr 22 2010","2455308.999988426","293630401","94.75","1.59e-7","3.70e-8","-1.74","-","129.43","1e-8","0","bin209.log"
"Apr 25 2010","2455311.999988426","293889601","190.67","2.55e-7","4.40e-8","-1.74","-","127.50","1e-8","0","bin210.log"
"Apr 28 2010","2455314.999988426","294148801","283.99","3.05e-7","4.50e-8","-1.74","-","125.44","1e-8","0","bin211.log"
"May 01 2010","2455317.999988426","294408001","233.7","3.16e-7","4.60e-8","-1.74","-","123.26","1e-8","0","bin212.log"
"May 04 2010","2455320.999988426","294667201","120.9","1.98e-7","4.20e-8","-1.74","-","120.98","1e-8","0","bin213.log"
"May 07 2010","2455323.999988426","294926401","76.97","1.53e-7","3.50e-8","-1.74","-","118.60","1e-8","0","bin214.log"
"May 10 2010","2455326.999988426","295185601","98.25","1.88e-7","4.30e-8","-1.74","-","116.13","1e-8","0","bin215.log"
"May 13 2010","2455329.999988426","295444801","141.05","1.79e-7","3.80e-8","-1.74","-","113.58","1e-8","0","bin216.log"
"May 16 2010","2455332.999988426","295704001","83.85","1.40e-7","3.60e-8","-1.74","-","110.96","1e-8","0","bin217.log"
"May 19 2010","2455335.999988426","295963201","142.32","2.43e-7","4.60e-8","-1.74","-","108.27","1e-8","0","bin218.log"
"May 22 2010","2455338.999988426","296222401","75.53","1.18e-7","3.28e-8","-1.74","-","105.53","1e-8","0","bin219.log"
"May 25 2010","2455341.999988426","296481601","149.59","1.86e-7","3.60e-8","-1.74","-","102.73","1e-8","0","bin220.log"
"May 28 2010","2455344.999988426","296740801","86.97","1.70e-7","3.70e-8","-1.74","-","99.88","1e-8","0","bin221.log"
"May 31 2010","2455347.999988426","297000001","87.08","1.46e-7","3.60e-8","-1.74","-","96.99","1e-8","0","bin222.log"
"Jun 03 2010","2455350.999988426","297259201","140.28","1.32e-7","3.10e-8","-1.74","-","94.07","1e-8","0","bin223.log"
"Jun 06 2010","2455353.999988426","297518401","96.45","1.59e-7","3.60e-8","-1.74","-","91.11","1e-8","0","bin224.log"
"Jun 09 2010","2455356.999988426","297777601","146.08","2.27e-7","4.20e-8","-1.74","-","88.14","1e-8","0","bin225.log"
"Jun 12 2010","2455359.999988426","298036801","49.38","1.28e-7","3.38e-8","-1.74","-","85.14","1e-8","0","bin226.log"
"Jun 15 2010","2455362.999988426","298296001","64.01","1.36e-7","3.60e-8","-1.74","-","82.13","1e-8","0","bin227.log"
"Jun 18 2010","2455365.999988426","298555201","250.24","2.52e-7","4.20e-8","-1.74","-","79.12","1e-8","0","bin228.log"
"Jun 21 2010","2455368.999988426","298814401","74.29","1.19e-7","3.40e-8","-1.74","-","76.10","1e-8","0","bin229.log"
"Jun 24 2010","2455371.999988426","299073601","121.36","1.79e-7","4.00e-8","-1.74","-","73.08","1e-8","0","bin230.log"
"Jun 27 2010","2455374.999988426","299332801","116.1","2.15e-7","4.20e-8","-1.74","-","70.08","1e-8","0","bin231.log"
"Jun 30 2010","2455377.999988426","299592001","117.89","2.16e-7","4.30e-8","-1.74","-","67.09","1e-8","0","bin232.log"
"Jul 03 2010","2455380.999988426","299851201","48.2","9.83e-8","3.35e-8","-1.74","-","64.13","1e-8","0","bin233.log"
"Jul 06 2010","2455383.999988426","300110401","139.17","1.54e-7","3.50e-8","-1.74","-","61.19","1e-8","0","bin234.log"
"Jul 09 2010","2455386.999988426","300369601","88.96","1.78e-7","4.20e-8","-1.74","-","58.29","1e-8","0","bin235.log"
"Jul 12 2010","2455389.999988426","300628801","172.3","2.32e-7","4.20e-8","-1.74","-","55.44","1e-8","0","bin236.log"
"Jul 15 2010","2455392.999988426","300888001","24.34","7.38e-8","2.64e-8","-1.74","-","52.64","1e-8","0","bin237.log"
"Jul 18 2010","2455395.999988426","301147201","41.8","6.10e-8","2.19e-8","-1.74","-","49.90","1e-8","0","bin238.log"
"Jul 21 2010","2455398.999988426","301406401","27.5","9.47e-8","3.05e-8","-1.74","-","47.24","1e-8","0","bin239.log"
"Jul 24 2010","2455401.999988426","301665601","68.72","1.10e-7","3.25e-8","-1.74","-","44.67","1e-8","0","bin240.log"
"Jul 27 2010","2455404.999988426","301924801","25.35","5.54e-8","2.27e-8","-1.74","-","42.21","1e-8","0","bin241.log"
"Jul 30 2010","2455407.999988426","302184001","22.24","6.08e-8","2.43e-8","-1.74","-","39.86","1e-8","0","bin242.log"
"Aug 02 2010","2455410.999988426","302443201","62.1","1.16e-7","3.18e-8","-1.74","-","37.66","1e-8","0","bin243.log"
"Aug 05 2010","2455413.999988426","302702401","8.48","7.06e-8","3.81e-8","-1.74","-","35.63","1e-8","0","bin244.log"
"Aug 08 2010","2455416.999988426","302961601","7.35","2.78e-8","1.80e-8","-1.74","-","33.79","1e-8","0","bin245.log"
"Aug 11 2010","2455419.999988426","303220801","46.91","7.45e-8","2.85e-8","-1.74","-","32.17","1e-8","0","bin246.log"
"Aug 14 2010","2455422.999988426","303480001","83.56","1.51e-7","3.90e-8","-1.74","-","30.80","1e-8","0","bin247.log"
"Aug 17 2010","2455425.999988426","303739201","19.76","7.99e-8","3.32e-8","-1.74","-","29.72","1e-8","0","bin248.log"
"Aug 20 2010","2455428.999988426","303998401","109","1.14e-7","2.95e-8","-1.74","-","28.96","1e-8","0","bin249.log"
"Aug 23 2010","2455431.999988426","304257601","125.85","1.87e-7","3.70e-8","-1.74","-","28.52","1e-8","0","bin250.log"
"Aug 26 2010","2455434.999988426","304516801","79.06","1.14e-7","3.15e-8","-1.74","-","28.42","1e-8","0","bin251.log"
"Aug 29 2010","2455437.999988426","304776001","23.28","6.41e-8","2.87e-8","-1.74","-","28.66","1e-8","0","bin252.log"
"Sep 01 2010","2455440.999988426","305035201","72.3","1.41e-7","3.90e-8","-1.74","-","29.23","1e-8","0","bin253.log"
"Sep 04 2010","2455443.999988426","305294401","98.39","1.63e-7","4.00e-8","-1.74","-","30.09","1e-8","0","bin254.log"
"Sep 07 2010","2455446.999988426","305553601","39.18","8.18e-8","2.78e-8","-1.74","-","31.23","1e-8","0","bin255.log"
"Sep 10 2010","2455449.999988426","305812801","93.59","1.17e-7","2.95e-8","-1.74","-","32.61","1e-8","0","bin256.log"
"Sep 13 2010","2455452.999988426","306072001","36.46","5.76e-8","2.26e-8","-1.74","-","34.19","1e-8","0","bin257.log"
"Sep 16 2010","2455455.999988426","306331201","80.34","1.35e-7","3.50e-8","-1.74","-","35.94","1e-8","0","bin258.log"
"Sep 19 2010","2455458.999988426","306590401","60.94","1.40e-7","3.70e-8","-1.74","-","37.84","1e-8","0","bin259.log"
"Sep 22 2010","2455461.999988426","306849601","124.55","1.96e-7","4.30e-8","-1.74","-","39.85","1e-8","0","bin260.log"
"Sep 25 2010","2455464.999988426","307108801","102.31","1.44e-7","4.00e-8","-1.74","-","41.96","1e-8","0","bin261.log"
"Sep 28 2010","2455467.999988426","307368001","51.01","9.67e-8","3.41e-8","-1.74","-","44.14","1e-8","0","bin262.log"
"Oct 01 2010","2455470.999988426","307627201","147.83","2.23e-7","4.50e-8","-1.74","-","46.39","1e-8","0","bin263.log"
"Oct 04 2010","2455473.999988426","307886401","108.09","1.79e-7","3.90e-8","-1.74","-","48.69","1e-8","0","bin264.log"
"Oct 07 2010","2455476.999988426","308145601","140.06","2.09e-7","4.20e-8","-1.74","-","51.02","1e-8","0","bin265.log"
"Oct 10 2010","2455479.999988426","308404801","154.87","1.93e-7","3.90e-8","-1.74","-","53.37","1e-8","0","bin266.log"
"Oct 13 2010","2455482.999988426","308664001","109.98","2.26e-7","4.50e-8","-1.74","-","55.75","1e-8","0","bin267.log"
"Oct 16 2010","2455485.999988426","308923201","162.62","1.97e-7","3.70e-8","-1.74","-","58.13","1e-8","0","bin268.log"
"Oct 19 2010","2455488.999988426","309182401","173.93","2.55e-7","4.30e-8","-1.74","-","60.52","1e-8","0","bin269.log"
"Oct 22 2010","2455491.999988426","309441601","107.17","1.56e-7","3.40e-8","-1.74","-","62.90","1e-8","0","bin270.log"
"Oct 25 2010","2455494.999988426","309700801","173.98","2.75e-7","5.20e-8","-1.74","-","65.28","1e-8","0","bin271.log"
"Oct 28 2010","2455497.999988426","309960001","130.74","2.11e-7","4.00e-8","-1.74","-","67.64","1e-8","0","bin272.log"
"Oct 31 2010","2455500.999988426","310219201","151.8","1.62e-7","3.40e-8","-1.74","-","69.98","1e-8","0","bin273.log"
"Nov 03 2010","2455503.999988426","310478401","70.22","1.39e-7","3.30e-8","-1.74","-","72.29","1e-8","0","bin274.log"
"Nov 06 2010","2455506.999988426","310737601","96.46","1.53e-7","3.60e-8","-1.74","-","74.58","1e-8","0","bin275.log"
"Nov 09 2010","2455509.999988426","310996801","81.41","1.35e-7","3.40e-8","-1.74","-","76.84","1e-8","0","bin276.log"
"Nov 12 2010","2455512.999988426","311256001","118.68","1.93e-7","4.00e-8","-1.74","-","79.05","1e-8","0","bin277.log"
"Nov 15 2010","2455515.999988426","311515201","54.26","1.00e-7","3.26e-8","-1.74","-","81.23","1e-8","0","bin278.log"
"Nov 18 2010","2455518.999988426","311774401","60.15","1.19e-7","3.22e-8","-1.74","-","83.37","1e-8","0","bin279.log"
"Nov 21 2010","2455521.999988426","312033601","79.75","1.31e-7","3.31e-8","-1.74","-","85.45","1e-8","0","bin280.log"
"Nov 24 2010","2455524.999988426","312292801","69.16","1.31e-7","3.47e-8","-1.74","-","87.50","1e-8","0","bin281.log"
"Nov 27 2010","2455527.999988426","312552001","153.64","2.39e-7","4.50e-8","-1.74","-","89.49","1e-8","0","bin282.log"
"Nov 30 2010","2455530.999988426","312811201","97.94","1.19e-7","3.19e-8","-1.74","-","91.43","1e-8","0","bin283.log"
"Dec 03 2010","2455533.999988426","313070401","122.14","1.75e-7","3.90e-8","-1.74","-","93.32","1e-8","0","bin284.log"
"Dec 06 2010","2455536.999988426","313329601","121.88","1.53e-7","3.30e-8","-1.74","-","95.16","1e-8","0","bin285.log"
"Dec 09 2010","2455539.999988426","313588801","102.08","1.63e-7","3.50e-8","-1.74","-","96.94","1e-8","0","bin286.log"
"Dec 12 2010","2455542.999988426","313848001","76.62","1.40e-7","3.50e-8","-1.74","-","98.68","1e-8","0","bin287.log"
"Dec 15 2010","2455545.999988426","314107201","87.73","1.37e-7","3.70e-8","-1.74","-","100.37","1e-8","0","bin288.log"
"Dec 18 2010","2455548.999988426","314366401","118.8","1.66e-7","3.70e-8","-1.74","-","102.02","1e-8","0","bin289.log"
"Dec 21 2010","2455551.999988426","314625601","46.43","1.01e-7","2.92e-8","-1.74","-","103.63","1e-8","0","bin290.log"
"Dec 24 2010","2455554.999988426","314884801","173.75","2.17e-7","4.00e-8","-1.74","-","105.20","1e-8","0","bin291.log"
"Dec 27 2010","2455557.999988426","315144001","209.78","2.66e-7","4.50e-8","-1.74","-","106.73","1e-8","0","bin292.log"
"Dec 30 2010","2455560.999988426","315403201","34.38","1.16e-7","3.96e-8","-1.74","-","108.24","1e-8","0","bin293.log"
"Jan 02 2011","2455563.999988426","315662401","97.06","1.71e-7","4.40e-8","-1.74","-","109.73","1e-8","0","bin294.log"
"Jan 05 2011","2455566.999988426","315921601","147.83","2.23e-7","4.50e-8","-1.74","-","111.19","1e-8","0","bin295.log"
"Jan 08 2011","2455569.999988426","316180801","102.02","1.55e-7","3.90e-8","-1.74","-","112.64","1e-8","0","bin296.log"
"Jan 11 2011","2455572.999988426","316440001","175.38","2.23e-7","4.10e-8","-1.74","-","114.08","1e-8","0","bin297.log"
"Jan 14 2011","2455575.999988426","316699201","135.7","1.77e-7","3.90e-8","-1.74","-","115.51","1e-8","0","bin298.log"
"Jan 17 2011","2455578.999988426","316958401","72.29","1.42e-7","3.70e-8","-1.74","-","116.93","1e-8","0","bin299.log"
"Jan 20 2011","2455581.999988426","317217601","147.09","2.35e-7","4.30e-8","-1.74","-","118.35","1e-8","0","bin300.log"
"Jan 23 2011","2455584.999988426","317476801","218.74","2.46e-7","4.20e-8","-1.74","-","119.77","1e-8","0","bin301.log"
"Jan 26 2011","2455587.999988426","317736001","100.85","1.60e-7","3.50e-8","-1.74","-","121.18","1e-8","0","bin302.log"
"Jan 29 2011","2455590.999988426","317995201","83.53","1.16e-7","2.91e-8","-1.74","-","122.59","1e-8","0","bin303.log"
"Feb 01 2011","2455593.999988426","318254401","113.65","1.64e-7","3.70e-8","-1.74","-","124.00","1e-8","0","bin304.log"
"Feb 04 2011","2455596.999988426","318513601","101.92","1.77e-7","3.90e-8","-1.74","-","125.40","1e-8","0","bin305.log"
"Feb 07 2011","2455599.999988426","318772801","37.91","1.04e-7","4.71e-8","-1.74","-","126.78","1e-8","0","bin306.log"
"Feb 10 2011","2455602.999988426","319032001","85.65","1.34e-7","3.60e-8","-1.74","-","128.15","1e-8","0","bin307.log"
"Feb 13 2011","2455605.999988426","319291201","84.34","1.43e-7","3.60e-8","-1.74","-","129.49","1e-8","0","bin308.log"
"Feb 16 2011","2455608.999988426","319550401","38.59","1.04e-7","3.22e-8","-1.74","-","130.80","1e-8","0","bin309.log"
"Feb 19 2011","2455611.999988426","319809601","36.02","7.95e-8","2.91e-8","-1.74","-","132.07","1e-8","0","bin310.log"
"Feb 22 2011","2455614.999988426","320068801","103.68","1.67e-7","3.70e-8","-1.74","-","133.29","1e-8","0","bin311.log"
"Feb 25 2011","2455617.999988426","320328001","158.11","2.43e-7","4.80e-8","-1.74","-","134.44","1e-8","0","bin312.log"
"Feb 28 2011","2455620.999988426","320587201","176.71","2.69e-7","4.60e-8","-1.74","-","135.52","1e-8","0","bin313.log"
"Mar 03 2011","2455623.999988426","320846401","135.22","2.28e-7","4.50e-8","-1.74","-","136.50","1e-8","0","bin314.log"
"Mar 06 2011","2455626.999988426","321105601","180.58","2.44e-7","4.40e-8","-1.74","-","137.39","1e-8","0","bin315.log"
"Mar 09 2011","2455629.999988426","321364801","135.56","2.38e-7","4.70e-8","-1.74","-","138.15","1e-8","0","bin316.log"
"Mar 12 2011","2455632.999988426","321624001","145.25","2.32e-7","4.20e-8","-1.74","-","138.78","1e-8","0","bin317.log"
"Mar 15 2011","2455635.999988426","321883201","133.94","1.91e-7","4.10e-8","-1.74","-","139.26","1e-8","0","bin318.log"
"Mar 18 2011","2455638.999988426","322142401","176.67","2.13e-7","3.90e-8","-1.74","-","139.58","1e-8","0","bin319.log"
"Mar 21 2011","2455641.999988426","322401601","208.08","2.45e-7","4.30e-8","-1.74","-","139.73","1e-8","0","bin320.log"
"Mar 24 2011","2455644.999988426","322660801","150.99","2.26e-7","4.30e-8","-1.74","-","139.69","1e-8","0","bin321.log"
"Mar 27 2011","2455647.999988426","322920001","134.45","1.89e-7","4.00e-8","-1.74","-","139.46","1e-8","0","bin322.log"
"Mar 30 2011","2455650.999988426","323179201","122.08","1.90e-7","4.00e-8","-1.74","-","139.03","1e-8","0","bin323.log"
"Apr 02 2011","2455653.999988426","323438401","177.02","2.05e-7","3.90e-8","-1.74","-","138.41","1e-8","0","bin324.log"
"Apr 05 2011","2455656.999988426","323697601","115.75","1.87e-7","3.90e-8","-1.74","-","137.59","1e-8","0","bin325.log"
"Apr 08 2011","2455659.999988426","323956801","112.17","1.52e-7","3.50e-8","-1.74","-","136.58","1e-8","0","bin326.log"
"Apr 11 2011","2455662.999988426","324216001","125.92","1.54e-7","3.40e-8","-1.74","-","135.38","1e-8","0","bin327.log"
"Apr 14 2011","2455665.999988426","324475201","91.26","1.73e-7","4.00e-8","-1.74","-","134.01","1e-8","0","bin328.log"
"Apr 17 2011","2455668.999988426","324734401","43.59","1.53e-7","5.49e-8","-1.74","-","132.48","1e-8","0","bin329.log"
"Apr 20 2011","2455671.999988426","324993601","55.23","1.32e-7","4.02e-8","-1.74","-","130.79","1e-8","0","bin330.log"
"Apr 23 2011","2455674.999988426","325252801","51.33","1.12e-7","3.23e-8","-1.74","-","128.96","1e-8","0","bin331.log"
"Apr 26 2011","2455677.999988426","325512001","56.45","9.01e-8","2.82e-8","-1.74","-","126.99","1e-8","0","bin332.log"
"Apr 29 2011","2455680.999988426","325771201","30.67","5.86e-8","2.70e-8","-1.74","-","124.90","1e-8","0","bin333.log"
"May 02 2011","2455683.999988426","326030401","61.84","1.19e-7","3.38e-8","-1.74","-","122.69","1e-8","0","bin334.log"
"May 05 2011","2455686.999988426","326289601","122.48","1.86e-7","4.00e-8","-1.74","-","120.39","1e-8","0","bin335.log"
"May 08 2011","2455689.999988426","326548801","84.04","1.51e-7","3.70e-8","-1.74","-","117.98","1e-8","0","bin336.log"
"May 11 2011","2455692.999988426","326808001","76.72","1.05e-7","2.91e-8","-1.74","-","115.49","1e-8","0","bin337.log"
"May 14 2011","2455695.999988426","327067201","102.18","1.51e-7","3.40e-8","-1.74","-","112.93","1e-8","0","bin338.log"
"May 17 2011","2455698.999988426","327326401","36.91","8.06e-8","2.68e-8","-1.74","-","110.29","1e-8","0","bin339.log"
"May 20 2011","2455701.999988426","327585601","113.73","1.40e-7","3.30e-8","-1.74","-","107.58","1e-8","0","bin340.log"
"May 23 2011","2455704.999988426","327844801","76.79","1.41e-7","3.70e-8","-1.74","-","104.82","1e-8","0","bin341.log"
"May 26 2011","2455707.999988426","328104001","62.51","1.39e-7","3.50e-8","-1.74","-","102.01","1e-8","0","bin342.log"
"May 29 2011","2455710.999988426","328363201","18.87","6.33e-8","2.66e-8","-1.74","-","99.15","1e-8","0","bin343.log"
"Jun 01 2011","2455713.999988426","328622401","28.2","6.50e-8","2.51e-8","-1.74","-","96.25","1e-8","0","bin344.log"
"Jun 04 2011","2455716.999988426","328881601","50.13","8.46e-8","2.60e-8","-1.74","-","93.32","1e-8","0","bin345.log"
"Jun 07 2011","2455719.999988426","329140801","81.97","1.08e-7","2.99e-8","-1.74","-","90.36","1e-8","0","bin346.log"
"Jun 10 2011","2455722.999988426","329400001","33.73","5.30e-8","2.17e-8","-1.74","-","87.38","1e-8","0","bin347.log"
"Jun 13 2011","2455725.999988426","329659201","52.85","8.95e-8","2.92e-8","-1.74","-","84.38","1e-8","0","bin348.log"
"Jun 16 2011","2455728.999988426","329918401","33.72","7.46e-8","3.53e-8","-1.74","-","81.37","1e-8","0","bin349.log"
"Jun 19 2011","2455731.999988426","330177601","21.25","3.90e-8","2.11e-8","-1.74","-","78.35","1e-8","0","bin350.log"
"Jun 22 2011","2455734.999988426","330436801","68.1","1.29e-7","3.67e-8","-1.74","-","75.34","1e-8","0","bin351.log"
"Jun 25 2011","2455737.999988426","330696001","57.24","1.24e-7","3.77e-8","-1.74","-","72.32","1e-8","0","bin352.log"
"Jun 28 2011","2455740.999988426","330955201","96.68","1.69e-7","3.80e-8","-1.74","-","69.32","1e-8","0","bin353.log"
"Jul 01 2011","2455743.999988426","331214401","44.17","9.49e-8","3.13e-8","-1.74","-","66.34","1e-8","0","bin354.log"
"Jul 04 2011","2455746.999988426","331473601","71.53","1.09e-7","2.94e-8","-1.74","-","63.38","1e-8","0","bin355.log"
"Jul 07 2011","2455749.999988426","331732801","180.67","1.87e-7","3.60e-8","-1.74","-","60.45","1e-8","0","bin356.log"
"Jul 10 2011","2455752.999988426","331992001","39.24","7.75e-8","2.60e-8","-1.74","-","57.57","1e-8","0","bin357.log"
"Jul 13 2011","2455755.999988426","332251201","164.16","1.78e-7","3.60e-8","-1.74","-","54.72","1e-8","0","bin358.log"
"Jul 16 2011","2455758.999988426","332510401","30.91","8.12e-8","2.88e-8","-1.74","-","51.94","1e-8","0","bin359.log"
"Jul 19 2011","2455761.999988426","332769601","25.33","5.15e-8","2.40e-8","-1.74","-","49.22","1e-8","0","bin360.log"
"Jul 22 2011","2455764.999988426","333028801","36.92","5.93e-8","2.33e-8","-1.74","-","46.58","1e-8","0","bin361.log"
"Jul 25 2011","2455767.999988426","333288001","57.02","7.16e-8","2.61e-8","-1.74","-","44.04","1e-8","0","bin362.log"
"Jul 28 2011","2455770.999988426","333547201","96.73","1.32e-7","3.36e-8","-1.74","-","41.60","1e-8","0","bin363.log"
"Jul 31 2011","2455773.999988426","333806401","86.18","1.61e-7","3.80e-8","-1.74","-","39.29","1e-8","0","bin364.log"
"Aug 03 2011","2455776.999988426","334065601","69.05","1.51e-7","3.70e-8","-1.74","-","37.13","1e-8","0","bin365.log"
"Aug 06 2011","2455779.999988426","334324801","48.82","1.31e-7","3.74e-8","-1.74","-","35.14","1e-8","0","bin366.log"
"Aug 09 2011","2455782.999988426","334584001","48.62","1.10e-7","3.46e-8","-1.74","-","33.36","1e-8","0","bin367.log"
"Aug 12 2011","2455785.999988426","334843201","64.15","1.39e-7","3.70e-8","-1.74","-","31.80","1e-8","0","bin368.log"
"Aug 15 2011","2455788.999988426","335102401","153.93","2.10e-7","4.20e-8","-1.74","-","30.50","1e-8","0","bin369.log"
"Aug 18 2011","2455791.999988426","335361601","52.58","1.43e-7","4.00e-8","-1.74","-","29.50","1e-8","0","bin370.log"
"Aug 21 2011","2455794.999988426","335620801","92.51","1.40e-7","3.40e-8","-1.74","-","28.81","1e-8","0","bin371.log"
"Aug 24 2011","2455797.999988426","335880001","49.88","1.19e-7","3.42e-8","-1.74","-","28.46","1e-8","0","bin372.log"
"Aug 27 2011","2455800.999988426","336139201","109.85","1.64e-7","4.00e-8","-1.74","-","28.45","1e-8","0","bin373.log"
"Aug 30 2011","2455803.999988426","336398401","85.73","1.17e-7","3.16e-8","-1.74","-","28.77","1e-8","0","bin374.log"
"Sep 02 2011","2455806.999988426","336657601","59.28","1.52e-7","4.40e-8","-1.74","-","29.42","1e-8","0","bin375.log"
"Sep 05 2011","2455809.999988426","336916801","141.56","2.25e-7","5.00e-8","-1.74","-","30.36","1e-8","0","bin376.log"
"Sep 08 2011","2455812.999988426","337176001","248.77","2.08e-7","3.10e-8","-1.74","-","31.56","1e-8","0","bin377.log"
"Sep 11 2011","2455815.999988426","337435201","182.89","2.23e-7","3.90e-8","-1.74","-","32.99","1e-8","0","bin378.log"
"Sep 14 2011","2455818.999988426","337694401","152.75","2.53e-7","4.90e-8","-1.74","-","34.62","1e-8","0","bin379.log"
"Sep 17 2011","2455821.999988426","337953601","135.55","1.89e-7","3.80e-8","-1.74","-","36.41","1e-8","0","bin380.log"
"Sep 20 2011","2455824.999988426","338212801","82.37","1.51e-7","3.60e-8","-1.74","-","38.33","1e-8","0","bin381.log"
"Sep 23 2011","2455827.999988426","338472001","131.67","1.78e-7","3.90e-8","-1.74","-","40.37","1e-8","0","bin382.log"
"Sep 26 2011","2455830.999988426","338731201","195.32","2.30e-7","4.40e-8","-1.74","-","42.50","1e-8","0","bin383.log"
